record_id,rna_id,source_model,status,sequence_length,gt_pair_count,predicted_pair_count,pair_scores_available,raw_pair_score_path,raw_pair_score_sha256,raw_pair_score_sha256_after,raw_pair_score_unchanged,normalized_pair_score_path,normalized_pair_score_sha256,normalized_pair_score_size_bytes,score_shape,score_dtype,diagonal_nonzero_count_before,diagonal_min_before,diagonal_max_before,max_asymmetry_before,min_score_before,max_score_before,diagonal_nonzero_count_after,max_asymmetry_after,min_score_after,max_score_after,max_off_diagonal_absolute_change,warnings,failure_reason
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,valid,43,14,14,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,valid,43,14,16,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UGA_43_hpbulge_nmr_A/7UGA_43_hpbulge_nmr_A_ss_prob.npz,729eafce6383e9b43b8348b7434e28ff726f827635b0afd62052fecf43179f8a,729eafce6383e9b43b8348b7434e28ff726f827635b0afd62052fecf43179f8a,true,pair_scores/legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,22495be18d425e7f75301064d8de69b131747c5846264f429c6b04b674abf13a,5347,43x43,float32,43,1.0231332225885126e-06,1.6969115677056834e-06,0.0,9.606605999579187e-07,0.9999779462814331,0,0.0,0.0,0.9999779462814331,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,valid,70,21,21,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,valid,70,21,21,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,valid,70,21,27,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UMC_70_hpbulge_nmr_A/7UMC_70_hpbulge_nmr_A_ss_prob.npz,93b246059f6cf18ba5b564aa9ccdc83ea1e08a95010748481ff5942948206d8b,93b246059f6cf18ba5b564aa9ccdc83ea1e08a95010748481ff5942948206d8b,true,pair_scores/legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,60545009ef203eb8c0c454f28240e0f3e5ce8e0239fff6db61513e3febc3d151,14467,70x70,float32,70,1.0055528036900796e-06,4.99223551742034e-06,0.0,9.685135182735394e-07,0.9999722242355347,0,0.0,0.0,0.9999722242355347,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,valid,28,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,valid,28,9,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,valid,28,9,12,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UME_28_hp_nmr_A/7UME_28_hp_nmr_A_ss_prob.npz,d4afca5bea9e0a765dc18f381124da93429d879365ee93f9ef94d1942720fb24,d4afca5bea9e0a765dc18f381124da93429d879365ee93f9ef94d1942720fb24,true,pair_scores/legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,775c12d8c702bfe8ca42e497158d00edda857b03aa0fc64f8d12b46b3997bb51,2327,28x28,float32,28,1.0254136668663705e-06,1.6370235016438528e-06,0.0,9.65515710049658e-07,0.9999825358390808,0,0.0,0.0,0.9999825358390808,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,valid,43,15,14,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,valid,43,15,15,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,trrosettarna2_native_ss,valid,43,15,18,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7V06_43_hpbulge_nmr_A/7V06_43_hpbulge_nmr_A_ss_prob.npz,de249c844bff1a1257eb6b0ed896c06816a346fe49ddb2719fb59c9e2dfc78b8,de249c844bff1a1257eb6b0ed896c06816a346fe49ddb2719fb59c9e2dfc78b8,true,pair_scores/legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,be026a48af3407a3b60417fd42e51887de8f4994d7448ed751a9dc9e1ae9c670,5323,43x43,float32,43,9.808613867789973e-07,5.396812775870785e-05,0.0,9.644215879234252e-07,0.9999810457229614,0,0.0,0.0,0.9999810457229614,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8bwt_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8BWT_26_hp_nmr_A,rnafold,valid,26,8,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8bwt_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8BWT_26_hp_nmr_A,petfold,valid,26,8,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8bwt_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8BWT_26_hp_nmr_A,trrosettarna2_native_ss,valid,26,8,12,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8BWT_26_hp_nmr_A/8BWT_26_hp_nmr_A_ss_prob.npz,b7a63be7b90b970b13712925664afef209bffdd08703c75c50db1a2dc840250d,b7a63be7b90b970b13712925664afef209bffdd08703c75c50db1a2dc840250d,true,pair_scores/legacy121_v1__8bwt_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,05305c2c1937056738fbcdfbb8949428b015f459b69343209e6975db4fcaa3b7,2040,26x26,float32,26,1.0039732387667755e-06,2.214924279542174e-06,0.0,9.728681789056282e-07,0.9999834895133972,0,0.0,0.0,0.9999834895133972,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8cq1_43_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8CQ1_43_hp_nmr_A,rnafold,valid,44,17,17,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8cq1_43_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8CQ1_43_hp_nmr_A,petfold,valid,44,17,19,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8cq1_43_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8CQ1_43_hp_nmr_A,trrosettarna2_native_ss,valid,44,17,18,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8CQ1_43_hp_nmr_A/8CQ1_43_hp_nmr_A_ss_prob.npz,e037eca52906668251254e1023ec67d8994478dda5a866323f15a95c7110f584,e037eca52906668251254e1023ec67d8994478dda5a866323f15a95c7110f584,true,pair_scores/legacy121_v1__8cq1_43_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,ce22216785d928589adbab5a476c9db8ff2fa910937a438faf9ddca16dc87008,5540,44x44,float32,44,9.92437890090514e-07,2.0829927507293178e-06,0.0,9.591934713171213e-07,0.9999801516532898,0,0.0,0.0,0.9999801516532898,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8fcs_71_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8FCS_71_hp_nmr_A,rnafold,valid,71,27,27,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8fcs_71_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8FCS_71_hp_nmr_A,petfold,valid,71,27,30,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8fcs_71_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8FCS_71_hp_nmr_A,trrosettarna2_native_ss,valid,71,27,31,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8FCS_71_hp_nmr_A/8FCS_71_hp_nmr_A_ss_prob.npz,55be767c5260e8116b75b17e63e46b170d9fb53c272721da428be61a66d9dc8f,55be767c5260e8116b75b17e63e46b170d9fb53c272721da428be61a66d9dc8f,true,pair_scores/legacy121_v1__8fcs_71_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,67054da176de99a2721234c54b5932b673dc3c22c88d0d6c8f161d479b2e9d1c,14686,71x71,float32,71,1.0362364264437929e-06,1.8739256120170467e-06,0.0,9.754453458299395e-07,0.9999414682388306,0,0.0,0.0,0.9999414682388306,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8jhp_27_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8JHP_27_hpbulge_nmr_A,rnafold,valid,27,8,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8jhp_27_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8JHP_27_hpbulge_nmr_A,petfold,valid,27,8,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8jhp_27_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8JHP_27_hpbulge_nmr_A,trrosettarna2_native_ss,valid,27,8,6,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8JHP_27_hpbulge_nmr_A/8JHP_27_hpbulge_nmr_A_ss_prob.npz,75486c3dca110a37dbbee0740d548f9a9a8b7139a40124bb384258f9bc827cad,75486c3dca110a37dbbee0740d548f9a9a8b7139a40124bb384258f9bc827cad,true,pair_scores/legacy121_v1__8jhp_27_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,60b160536f7ff959cc6d90e7e0b159f3e3644813f51dcb9d958a9fc8f78ae3bb,2220,27x27,float32,27,1.0536475656408584e-06,3.591116637835512e-06,0.0,9.65730123425601e-07,0.9999828338623047,0,0.0,0.0,0.9999828338623047,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8k8b_20_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8K8B_20_hp_nmr_A,rnafold,valid,19,7,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8k8b_20_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8K8B_20_hp_nmr_A,petfold,valid,19,7,8,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8k8b_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8K8B_20_hp_nmr_A,trrosettarna2_native_ss,valid,19,7,8,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8K8B_20_hp_nmr_A/8K8B_20_hp_nmr_A_ss_prob.npz,fda7a7d834495407035d875c2b8e92eb0f1c9101a98804d175c1246fafbdf9ba,fda7a7d834495407035d875c2b8e92eb0f1c9101a98804d175c1246fafbdf9ba,true,pair_scores/legacy121_v1__8k8b_20_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,5bf631e5f364ae5b90477cb1e97e2f400e03835e48781b0f062ceb1a39e34be6,1202,19x19,float32,19,1.0266419394611148e-06,1.8623047708388185e-06,0.0,9.679142749519087e-07,0.999981164932251,0,0.0,0.0,0.999981164932251,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__8sch_68_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,8SCH_68_hpbulge_nmr_A,rnafold,valid,68,21,24,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__8sch_68_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,8SCH_68_hpbulge_nmr_A,petfold,valid,68,21,25,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__8sch_68_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,8SCH_68_hpbulge_nmr_A,trrosettarna2_native_ss,valid,68,21,24,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8SCH_68_hpbulge_nmr_A/8SCH_68_hpbulge_nmr_A_ss_prob.npz,fa5a90973ecfb76f34b52b1c238097c61b46046d64c62cc00ac05c689b6a5f82,fa5a90973ecfb76f34b52b1c238097c61b46046d64c62cc00ac05c689b6a5f82,true,pair_scores/legacy121_v1__8sch_68_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,56957844d27e30afe73b64a70ecd1b08e9daff1d56f9034ed9860f790f65a483,13525,68x68,float32,68,9.871716883935733e-07,3.625746103352867e-06,0.0,9.642825489208917e-07,0.9999551773071289,0,0.0,0.0,0.9999551773071289,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__9fo9_33_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,9FO9_33_hp_nmr_A,rnafold,valid,33,11,12,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__9fo9_33_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,9FO9_33_hp_nmr_A,petfold,valid,33,11,12,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__9fo9_33_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,9FO9_33_hp_nmr_A,trrosettarna2_native_ss,valid,33,11,14,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/9FO9_33_hp_nmr_A/9FO9_33_hp_nmr_A_ss_prob.npz,46ffd1bc8e4335718178f95978673a861d5cbb479d1237baf4d1c34abacab980,46ffd1bc8e4335718178f95978673a861d5cbb479d1237baf4d1c34abacab980,true,pair_scores/legacy121_v1__9fo9_33_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,c7d4c211f0c5ebb442195f7a5cdbf75e358da96e9cae39b25de937d67ee870f2,3161,33x33,float32,33,1.0278483841830166e-06,2.4454827780573396e-06,0.0,9.629542319089524e-07,0.9999814033508301,0,0.0,0.0,0.9999814033508301,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__9g7c_224_4wj_cryoem_a__legacy_gt__rnafold__historical_legacy121_v1,9G7C_224_4wj_cryoEM_A,rnafold,valid,224,60,65,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__9g7c_224_4wj_cryoem_a__legacy_gt__petfold__historical_legacy121_v1,9G7C_224_4wj_cryoEM_A,petfold,valid,224,60,64,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__9g7c_224_4wj_cryoem_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,9G7C_224_4wj_cryoEM_A,trrosettarna2_native_ss,valid,224,60,30,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/9G7C_224_4wj_cryoEM_A/9G7C_224_4wj_cryoEM_A_ss_prob.npz,2f39f297da1ad6342d5fee9fe4ceff0fcf3958aca83b14a5f1bedac971dac2b2,2f39f297da1ad6342d5fee9fe4ceff0fcf3958aca83b14a5f1bedac971dac2b2,true,pair_scores/legacy121_v1__9g7c_224_4wj_cryoem_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,76a08d4156562573f6444176112a7ed0539eda3669799c156433744a46e8d078,175484,224x224,float32,224,2.155765741918003e-06,4.180651012575254e-05,0.0,2.155765741918003e-06,0.9106172919273376,0,0.0,0.0,0.9106172919273376,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__9obm_73_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,9OBM_73_hp_nmr_A,rnafold,valid,73,28,28,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__9obm_73_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,9OBM_73_hp_nmr_A,petfold,valid,73,28,29,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__9obm_73_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,9OBM_73_hp_nmr_A,trrosettarna2_native_ss,valid,73,28,30,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/9OBM_73_hp_nmr_A/9OBM_73_hp_nmr_A_ss_prob.npz,ca6582f7d7a77bb00e8c377cb4a07748ca01fb83ba5a39cffe3dc4b8691b3cb5,ca6582f7d7a77bb00e8c377cb4a07748ca01fb83ba5a39cffe3dc4b8691b3cb5,true,pair_scores/legacy121_v1__9obm_73_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,0f195813303dbc03541316c8243ae31384d15f7332a46564b1673d38ac8a5d1c,15613,73x73,float32,73,1.003335910354508e-06,2.0462198335735593e-06,0.0,9.738787412061356e-07,0.9996926784515381,0,0.0,0.0,0.9996926784515381,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
legacy121_v1__9od4_23_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,9OD4_23_hp_nmr_A,rnafold,valid,23,8,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase,
legacy121_v1__9od4_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,9OD4_23_hp_nmr_A,petfold,valid,23,8,9,false,,,,,,,,,,,,,,,,,,,,,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;petfold_historical_alignment_input_unknown;raw_sequence_lowercase,
legacy121_v1__9od4_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,9OD4_23_hp_nmr_A,trrosettarna2_native_ss,valid,23,8,9,true,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/9OD4_23_hp_nmr_A/9OD4_23_hp_nmr_A_ss_prob.npz,0c171d1e4f8308fbd5c10ce3a08190aa98f28bd2e4ff5ced1c3df5b092df8cd4,0c171d1e4f8308fbd5c10ce3a08190aa98f28bd2e4ff5ced1c3df5b092df8cd4,true,pair_scores/legacy121_v1__9od4_23_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1.npz,424f91f09d478d4a748e387798d3de176cace823fdc50c810c14a63b6ef63106,1645,23x23,float32,23,1.0272675581290969e-06,3.442626621108502e-06,0.0,9.792421451493283e-07,0.999976634979248,0,0.0,0.0,0.999976634979248,0.0,family_split_metadata_unavailable;historical_model_version_unknown;historical_output_unknown_decoder_settings;raw_sequence_lowercase;trrna2_historical_checkpoint_identity_unknown,
