manifest_id,rna_id,sequence_length,evidence_channel,density_percent,evidence_seed,noise_level_percent,eligible_universe_size,selected_item_count,minimum_one_applied,source_gt_sha256,manifest_payload_sha256
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,104,0,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,99f0bee18328bdeb787a094bd6f108bd6443bf784b02cb4c76df34a0b052a60d
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,0,104,1,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,53b84350339f344b847c8bd1410bc8ef24ce475f57a46987998998c397fbacfb
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,0,104,1,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,bcf806b1c53dca12db4a12f0f723df2517c14616e0c8afb659ffaa325203d495
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,0,104,1,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,7583d017bd252683669f85e4060df322d965ad8c9fc99ad1cab08e5fc919cd22
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,0,104,1,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,6cf598b8456777e115876cdf491f4ddfe52fdf8a31f4a4c9135832742ba8bba2
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,0,104,1,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,4bc397e5036a2b4c74228ee94ca62bbcb9b07d63c613c2b5835f3e971b5e6b4e
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,0,104,5,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,7dad8b8fbbbd8e941e6d015dce07813d8ae7a5dc9897e04752d577c8a171f400
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,0,104,5,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,dc1d7f461df0e3920dfb5f7be724acf6e02066a7215cfada758ebabbacb3c486
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,0,104,5,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,212fff08edb03170f78444e4c3f23034c115e3067bc6f71aba9facff51071593
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,0,104,5,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,838b93567cc4417d5b2f0fe84cdc392512fcddc027bdd73f37614fa97b28038f
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,0,104,5,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,6d401052d67e0017e40e70bc7bd454cea348801064a67893e387041a2b6c54f7
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,0,104,10,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,4538ec2c57342b54e9365378ed8ba4fdeedd523d0d20e31e2a0fc9baa9368dc2
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,0,104,10,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,faa1884ee1110e3a3dcff1e977cc42174d7314d9c011178c0798f17368a6d597
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,0,104,10,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,1c1cecc652d072fa7e85ead9d2763cb6330fb61e3b0e8f4449299f5a06de6770
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,0,104,10,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,9d12639637f922d6c18b2a11266a81f78b4d609fd2731be13fc624b0115e80e2
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,0,104,10,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,4426c35a20b5ccd2cc974693db0a59df496337fc3bd0d837d8859bb143136403
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,0,104,21,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,a48ff42328149e3d90d1d4fa82c50b2dfc0016022be78a91741948cd6a484c72
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,0,104,21,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,752eda9759306f61477e8060bc11e24d1cbf388e0a9ae758243d4caa28ed3819
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,0,104,21,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,5775104d0272b75b07cb8d894f2d037ec0748bddf8f86cbe85e80c48ead691e6
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,0,104,21,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,036c5b9a9dc6be3fab23b0ce64651eeca850d234cce44a78bfd6870fe99f3f76
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,0,104,21,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,51b21b4a5408528bfe5da52a19db1fb6393fd2f434bc6e1aa19099b6ed006297
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,0,104,52,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,a44543137357a544065d25925fa3087f703f455c1c48d58bb2365d07eafc0085
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,0,104,52,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,a9eb229280e74f393f8f8fa70d781deb46ed380242ddb9f46fc99940832033e1
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,0,104,52,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,77a35a0144d86a6e6016bda39cc2196a51f4239f249cdc78aef0dea174d213f4
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,0,104,52,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,682c3ce7442d724fd10ead201f729d38fb381c5e5b4bab6bdb2e1901540a9ceb
simulated_evidence_v1__9G7C_224_4wj_cryoEM_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,9G7C_224_4wj_cryoEM_A,224,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,0,104,52,0,3f86b2b98c0324f1bd85d0f688e67425ae5b46a1c4e7e87936589b59541cffd8,68dce2acb8d1e1cfa3c242027bfd093c8027be67b47f6be03d2eb2ca61ec62cf
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,0,101,0,28,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,c20ab9947663959e8eb26d39a4234e00b97c2acf11e7ca9c96e65d9082fd4278
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,0,103,0,28,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,5fd1ff3724759aff1135b67ccb9628acd5e2f99f57df4b1e58525d0c8a11349f
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,0,107,0,28,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,9d135c3b54fcc4043f719d319a666bd61a4f4a817f3fb18770c045e35e31a6aa
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,0,109,0,28,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,06111b00df5aaa273103de13e54e4c808e9e94db47f55400dd98084b0392fbbe
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,0,113,0,28,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,a5455969a67e87272d3a1d1e53ceb3a6ecb2265e05c71f7bd3f20dbc93f0c31f
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,1,101,0,28,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,ba1880fdb6ca7d02764361bb9c9eca440400d3ba75ba12bd14b055d78a5f17ad
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,1,103,0,28,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,662fab32598c6f3b0900d959109af2074773f3cdfce0a370639ab44ec98ac9f5
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,1,107,0,28,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,0ccc98fb7594a3b3fe55f1957525a8540055a8a8302fbe29e4fcf8f9906ed469
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,1,109,0,28,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,ec241093fd0b63cf87e3969d191eb474205d1aa0be0413aacc0e978d378e3924
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,1,113,0,28,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,b5365425f32a071a76dfddc2f06cda0a6c64609c56c93f4d779dd4affac5add9
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,5,101,0,28,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,605eb8c20691b4ffe6884b7fbf59aae30e7a9172982e6ec29353ada666b9dacf
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,5,103,0,28,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,1936c9d210d6195bee12b71173e9995aeea453fee9fd83214dc83282c2801c1f
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,5,107,0,28,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,0988af6d10522a1646da7e66450b3bc97f12541a613102e4851dd2539c4db95f
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,5,109,0,28,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,583535f181553e86f781a3b50d22a79a0ea9d71781bb55aa5159cfd57beb1992
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,5,113,0,28,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,9f0c603e5815bb7ec3fc2bd3dfeef3e393c74b45e88dbb764025d655e220e1e7
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,10,101,0,28,3,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,bdaec15c6dc6793246f3c736e1074f4309ec520da721a5af8440feb2241a8163
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,10,103,0,28,3,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,b1343abcbd60476fbdb2b74d3d3000434505b16fbb99b9bf3367f0616cc0a0ce
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,10,107,0,28,3,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,6043fb22b0813c8706ab1150de70fdfdbbcece8b631f6d8b28fdedb4344a5fc9
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,10,109,0,28,3,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,3c8a4a7cee1327a78f30e028415655a3fa79f14825406069f3426cd795cc0237
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,10,113,0,28,3,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,2a818b46886e357fec3c69cb2497287f0316b08623b0c3dbb2865b5621837bc5
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,20,101,0,28,6,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,d308cdb674bc9d24098bb708e5dd670dc1526914d4d7f1f3ebafe43d698b1afb
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,20,103,0,28,6,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,24282ea30be0d5aa133edbd9325a2f7cf4251048b81ecef9c8ee1174bad953e1
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,20,107,0,28,6,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,a9b22701017e7b8cb4f22f57be64650740dafe65a367500ecf097c43d1d748f6
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,20,109,0,28,6,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,01c45aba69e29dc55e2d17abb636c806bbf7a1478327ec2176924b8348776e43
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,20,113,0,28,6,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,f0181e8e13095a51bb9e2fbb9d4aea9fa798b8e697360ecdd014bc2a3dce0f3a
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,50,101,0,28,14,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,e7d71ccd5088d843ee0d697de77748a0133419cee801bfec982d59e18c6b53dd
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,50,103,0,28,14,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,cc81e148755e6f94aa7045acabf216e297bc7cf05d098ba453ed29f134a696b9
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,50,107,0,28,14,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,832efa2df78837e155691ffb83fce693372d12353785bcdb6d02e83a685044b1
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,50,109,0,28,14,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,421c35d1f3e818bd370e92add7113e473cec1460a3c400a6d60413aaa697944d
simulated_evidence_v1__9OBM_73_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,9OBM_73_hp_nmr_A,73,POSITIVE_PAIR_EVIDENCE,50,113,0,28,14,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,9e2a17bbb2c67cdb655c049e18eb811ac88503d3587b58e643ab1c473bc16501
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,17,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,f38ec353bb4d783401ee1902e4d2dbb9d41394a319fd06ccc20b55b9422cc7ce
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,17,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,33790c6c70e3080d2d09c08e9f0184d3787145146e93fd3029590e92a55cfaef
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,17,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,9bfbd6e713d569548f77333ca84fb363dfc995271189fd3ee03abdf079a2d448
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,17,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,55f7b2741773aff6016e775407aa277ce774c958e3b25f6eb51c2b607ea0c3f6
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,17,0,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,ab45f8c6544479866d827d0a215c4aab1f7c388f057d7adfcfd9e0d6a875c8fa
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,0,17,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,8647e014540cb3afe378a6848291153f876e9dcef948e28c7f05ebb22ec2cb8f
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,0,17,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,9a194671520040ed74d818b4d034b55ca9cc340b79c6d15b3a21c63bc86ca6b9
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,0,17,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,eb271bcc52c779c71b219737b650a38f109d07a1bafdd1b3039c7307f932f00b
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,0,17,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,aec15bce03388ad2b0059b1982b8a9dc5c895071c0854a191b81a224077ad965
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,0,17,1,1,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,e9c99070d583267bd6fcb32ce81af8e45537a8c34846f3d538f8c0ce1feca0be
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,0,17,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,e0234a637a3056e53f42cd81fc2234873c5b785921be62e7202c211a94bf8bf9
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,0,17,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,55b1f0f8157946f7ebe7921ce9073e533eaa24108ada973c8036bcc4ed0d8d54
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,0,17,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,4aa429b4896c695ac745282882c0d04d547c4bbb5ff138c85c71badb60b2121b
simulated_evidence_v1__9OBM_73_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,9OBM_73_hp_nmr_A,73,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,0,17,1,0,9d0e9180d268f1b9c3ce823e22c9ef34cf072dd2b479f758071b5b7df2152d37,97f612e8350ac6abfe3670c013c25bd50f0f003178bc826871bb23263a6d2e2a
