manifest_id,rna_id,source_model,channel,density_percent,evidence_seed,evidence_item_count,sequence_length,preserved_tp,lost_tp,removed_fp,preserved_original_fp,new_tp,new_fp,unchanged_pairs,deleted_pairs,added_pairs,beneficial_changes,harmful_changes,modified_pair_count,original_tp,original_fp,tp_preservation,fp_removal,modification_precision
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,3,61,21,0,2,1,0,0,22,2,0,2,0,2,21,3,1.0,0.6666666666666666,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,3,61,21,1,0,1,0,0,22,1,0,0,1,1,22,1,0.9545454545454546,0.0,0.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,6VAR_61_hpbulge_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,9,61,21,1,1,0,0,0,21,2,0,1,1,2,22,1,0.9545454545454546,1.0,0.5
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,6VAR_61_hpbulge_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,9,61,21,1,1,0,0,0,21,2,0,1,1,2,22,1,0.9545454545454546,1.0,0.5
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,6VAR_61_hpbulge_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,9,61,21,1,1,0,0,0,21,2,0,1,1,2,22,1,0.9545454545454546,1.0,0.5
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,6VAR_61_hpbulge_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,9,61,21,1,1,0,0,0,21,2,0,1,1,2,22,1,0.9545454545454546,1.0,0.5
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,6VAR_61_hpbulge_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,6VAR_61_hpbulge_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,9,61,21,0,3,0,0,0,21,3,0,3,0,3,21,3,1.0,1.0,1.0
simulated_evidence_v1__6VAR_61_hpbulge_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,6VAR_61_hpbulge_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,9,61,21,1,1,0,0,0,21,2,0,1,1,2,22,1,0.9545454545454546,1.0,0.5
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,101,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,101,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,101,0,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,103,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,103,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,103,0,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,107,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,107,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,107,0,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,109,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,109,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,109,0,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,113,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,113,0,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,113,0,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,101,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,101,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,101,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,103,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,103,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,103,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,107,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,107,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,107,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,109,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,109,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,109,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,113,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,113,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,113,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,101,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,101,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,101,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,103,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,103,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,103,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,107,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,107,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,107,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,109,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,109,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,109,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,113,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,113,1,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,113,1,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,10,101,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,10,101,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,10,101,2,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,10,103,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,10,103,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,10,103,2,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,10,107,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,10,107,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,10,107,2,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,10,109,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,10,109,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,10,109,2,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,10,113,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,10,113,2,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,10,113,2,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,20,101,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,20,101,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,20,101,3,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,20,103,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,20,103,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,20,103,3,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,20,107,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,20,107,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,20,107,3,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,20,109,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,20,109,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,20,109,3,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,20,113,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,20,113,3,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,20,113,3,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,50,101,8,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,50,101,8,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,6W3M_41_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,50,101,8,41,15,0,1,0,0,0,15,1,0,1,0,1,15,1,1.0,1.0,1.0
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,6W3M_41_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,50,103,8,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
simulated_evidence_v1__6W3M_41_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,6W3M_41_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,50,103,8,41,15,0,0,0,0,0,15,0,0,0,0,0,15,0,1.0,,
